,Comment1,rank
328,got keeping enusjson file,0.30151134457776363
67,better check substring apply,0.30151134457776363
654,required due betterassert example,0.30151134457776363
389,input text need translated,0.30151134457776363
901,using template input text,0.30151134457776363
656,required inuipatientpositionpictures id reused,0.30151134457776363
388,input parameters like gettranslocotestingmodule,0.30151134457776363
45,around localization mock data,0.30151134457776363
42,apply localization textarea components,0.30151134457776363
915,without input parameters like,0.30151134457776363
685,see license set unknown,0.30151134457776363
351,id reused anywhere else,0.30151134457776363
659,rereview post following pr,0.30151134457776363
36,anywhere else application required,0.30151134457776363
661,reset data related status,0.30151134457776363
923,worked top different branch,0.30151134457776363
375,indicate state config storing,0.30151134457776363
935,yes got keeping enusjson,0.30151134457776363
371,incorrect license type see,0.30151134457776363
670,reused anywhere else application,0.30151134457776363
397,inuipatientpositionpictures id reused anywhere,0.30151134457776363
368,import translocotestingmodule without input,0.30151134457776363
74,branch rereview post following,0.30151134457776363
716,simply translococonfig know store,0.30151134457776363
884,used reset data related,0.30151134457776363
76,branched worked top different,0.30151134457776363
407,keeping enusjson file might,0.30151134457776363
885,used title notfication popup,0.30151134457776363
73,betterassert example incorrect license,0.30151134457776363
409,know store suffix suppose,0.30151134457776363
857,ui technical debt files,0.28867513459481287
658,required update pr title,0.28867513459481287
350,id need pass transloco,0.28867513459481287
301,front end implementation missing,0.28867513459481287
208,coverage files really low,0.28867513459481287
684,see changes confirmation dialog,0.28867513459481287
129,changes required update pr,0.28867513459481287
868,update pr title description,0.28867513459481287
457,low really need address,0.28867513459481287
452,localized id need pass,0.28867513459481287
126,changes confirmation dialog header,0.28867513459481287
771,technical debt files coverage,0.28867513459481287
216,debt files coverage files,0.28867513459481287
676,right front end implementation,0.28867513459481287
563,pass transloco right front,0.28867513459481287
4,add backlog item ui,0.28867513459481287
609,provide localized id need,0.28867513459481287
240,dont see changes confirmation,0.28867513459481287
227,dialog header component pr,0.28867513459481287
228,didnt understand backend provide,0.28867513459481287
400,item ui technical debt,0.28867513459481287
598,pr title description accordingly,0.28867513459481287
731,sorry didnt understand backend,0.28867513459481287
837,transloco right front end,0.28867513459481287
66,backlog item ui technical,0.28867513459481287
288,files really low really,0.28867513459481287
64,backend provide localized id,0.28867513459481287
525,need pass transloco right,0.28867513459481287
339,header component pr changes,0.28867513459481287
181,confirmation dialog header component,0.28867513459481287
286,files coverage files really,0.28867513459481287
172,component pr changes required,0.28867513459481287
595,pr changes required update,0.28867513459481287
625,really low really need,0.28867513459481287
626,really need address asap,0.28867513459481287
862,understand backend provide localized,0.28867513459481287
561,part new story localise,0.2773500981126146
99,cases associated localization given,0.2773500981126146
169,completes component destroy correct,0.2773500981126146
65,backend send array guess,0.2773500981126146
914,without input parameters ie,0.2773500981126146
223,destroy correct wrong reading,0.2773500981126146
47,array guess instead string,0.2773500981126146
170,completes observable completes component,0.2773500981126146
49,associated localization given describe,0.2773500981126146
542,observable completes component destroy,0.2773500981126146
218,describe statement import transloco,0.2773500981126146
812,think need set flag,0.2773500981126146
171,component destroy correct wrong,0.2773500981126146
533,new story localise backend,0.2773500981126146
526,need set flag false,0.2773500981126146
839,transloco test module without,0.2773500981126146
928,would suggest keep part,0.2773500981126146
367,import transloco test module,0.2773500981126146
752,string combine front end,0.2773500981126146
761,suggest keep part new,0.2773500981126146
320,given describe statement import,0.2773500981126146
333,guess instead string combine,0.2773500981126146
405,keep part new story,0.2773500981126146
408,kept finalize think need,0.2773500981126146
696,set flag false subscription,0.2773500981126146
692,send array guess instead,0.2773500981126146
738,statement import transloco test,0.2773500981126146
295,flag false subscription completes,0.2773500981126146
438,localise backend send array,0.2773500981126146
440,localization given describe statement,0.2773500981126146
290,finalize think need set,0.2773500981126146
751,story localise backend send,0.2773500981126146
756,subscription completes observable completes,0.2773500981126146
387,input parameters ie gettranslocotestingmodule,0.2773500981126146
394,instead string combine front,0.2773500981126146
782,test module without input,0.2773500981126146
498,module without input parameters,0.2773500981126146
276,false subscription completes observable,0.2773500981126146
778,test cases associated localization,0.2773500981126146
40,applicationname already fixed prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest,0.2672612419124244
309,ftranslationfiles fenusjson overview please,0.2672612419124244
308,fsrc fsrc fassets fin,0.2672612419124244
289,fin ftranslationfiles fenusjson overview,0.2672612419124244
294,fixed prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest path fsrc,0.2672612419124244
28,already fixed prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest path,0.2672612419124244
278,fassets fin ftranslationfiles fenusjson,0.2672612419124244
481,missing applicationname already fixed,0.2672612419124244
518,naming convention missing applicationname,0.2672612419124244
192,convention missing applicationname already,0.2672612419124244
306,fsrc fassets fin ftranslationfiles,0.2672612419124244
605,prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest path fsrc fsrc,0.2672612419124244
281,fenusjson overview please check,0.2672612419124244
565,path fsrc fsrc fassets,0.2672612419124244
427,librepo versioning minor version,0.25819888974716115
908,versioning minor version seems,0.25819888974716115
305,fsrc fapp fpuibuilder fcomponents,0.25819888974716115
304,fsectioncomponenthtml changes rationale mistakenly,0.25819888974716115
907,version seems growing since,0.25819888974716115
147,code pr contains another,0.25819888974716115
299,fpuibuilder fcomponents fsection fsectioncomponenthtml,0.25819888974716115
577,pilot would suggest acquarius,0.25819888974716115
146,code guidelines librepo versioning,0.25819888974716115
303,fsection fsectioncomponenthtml changes rationale,0.25819888974716115
717,since already branched pilot,0.25819888974716115
128,changes rationale mistakenly merged,0.25819888974716115
480,minor version seems growing,0.25819888974716115
604,prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest files path fsrc,0.25819888974716115
307,fsrc fsrc fapp fpuibuilder,0.25819888974716115
564,path fsrc fsrc fapp,0.25819888974716115
279,fcomponents fsection fsectioncomponenthtml changes,0.25819888974716115
927,would suggest acquarius release,0.25819888974716115
596,pr contains another prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest,0.25819888974716115
688,seems growing since already,0.25819888974716115
332,growing since already branched,0.25819888974716115
277,fapp fpuibuilder fcomponents fsection,0.25819888974716115
2,acquarius release mark suggestions,0.25819888974716115
760,suggest acquarius release mark,0.25819888974716115
334,guidelines librepo versioning minor,0.25819888974716115
287,files path fsrc fsrc,0.25819888974716115
75,branched pilot would suggest,0.25819888974716115
27,already branched pilot would,0.25819888974716115
34,another prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest files path,0.25819888974716115
188,contains another prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest files,0.25819888974716115
93,card user free select,0.25
344,hence factory protocol card,0.25
607,protocol card name hence,0.25
890,user free select hisher,0.25
905,variable may id text,0.25
608,protocol card user free,0.25
92,card name hence factory,0.25
507,name implemented localization variable,0.25
906,variable variable may id,0.25
689,select hisher name implemented,0.25
448,localization variable variable may,0.25
360,implemented localization variable variable,0.25
300,free select hisher name,0.25
274,factory protocol card user,0.25
506,name hence factory protocol,0.25
347,hisher name implemented localization,0.25
895,user story httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit marking,0.24253562503633297
680,screen component support localization,0.24253562503633297
581,planned consider part different,0.24253562503633297
922,work item user story,0.24253562503633297
25,almost rewritten screen component,0.24253562503633297
21,allows user choose files,0.24253562503633297
20,agency understand change button,0.24253562503633297
560,part different work item,0.24253562503633297
673,rewritten screen component support,0.24253562503633297
672,revise comments translation agency,0.24253562503633297
230,different work item user,0.24253562503633297
166,comments technical please revise,0.24253562503633297
869,uploader allows user choose,0.24253562503633297
284,file uploader allows user,0.24253562503633297
174,component support localization planned,0.24253562503633297
750,story httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit marking closed,0.24253562503633297
167,comments translation agency understand,0.24253562503633297
762,support localization planned consider,0.24253562503633297
401,item user story httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit,0.24253562503633297
832,translation agency understand change,0.24253562503633297
590,please revise comments translation,0.24253562503633297
138,clicking bring file uploader,0.24253562503633297
863,understand change button label,0.24253562503633297
443,localization planned consider part,0.24253562503633297
235,dls toolkit team almost,0.24253562503633297
106,change button label text,0.24253562503633297
770,team almost rewritten screen,0.24253562503633297
184,consider part different work,0.24253562503633297
83,button label text clicking,0.24253562503633297
77,bring file uploader allows,0.24253562503633297
417,label text clicking bring,0.24253562503633297
772,technical please revise comments,0.24253562503633297
823,toolkit team almost rewritten,0.24253562503633297
786,text clicking bring file,0.24253562503633297
382,infer anything trial selection,0.23570226039551584
19,agency cannot infer anything,0.23570226039551584
831,translation agency cannot infer,0.23570226039551584
376,indicate user available treatment,0.23570226039551584
322,goes translation agency cannot,0.23570226039551584
843,treatment plans comment goes,0.23570226039551584
844,trial selection hence would,0.23570226039551584
35,anything trial selection hence,0.23570226039551584
158,comment label used indicate,0.23570226039551584
157,comment goes translation agency,0.23570226039551584
690,selection hence would omit,0.23570226039551584
637,rename comment label used,0.23570226039551584
91,cannot infer anything trial,0.23570226039551584
881,used indicate user available,0.23570226039551584
582,plans comment goes translation,0.23570226039551584
55,available treatment plans comment,0.23570226039551584
888,user available treatment plans,0.23570226039551584
421,label used indicate user,0.23570226039551584
