,Comment1,rank
859,required initial values come,0.30151134457776363
1049,think need discuss phrase,0.30151134457776363
619,moved next line editable,0.30151134457776363
639,need discuss phrase properly,0.30151134457776363
165,codefir code one quick,0.30151134457776363
173,come backend yes better,0.30151134457776363
177,commented quite many capital,0.30151134457776363
210,control moved next line,0.30151134457776363
216,correct notes comment beyond,0.30151134457776363
554,localization resource ids point,0.30151134457776363
621,movement function called make,0.30151134457776363
615,mouse movement function called,0.30151134457776363
311,easily merge changes translated,0.30151134457776363
345,every mouse movement function,0.30151134457776363
593,merge changes translated files,0.30151134457776363
369,file correct notes comment,0.30151134457776363
379,filled user hence required,0.30151134457776363
381,fine change localization resource,0.30151134457776363
399,function call pipe directive,0.30151134457776363
400,function called make function,0.30151134457776363
432,guess clearer roughly still,0.30151134457776363
441,hence required initial values,0.30151134457776363
571,many capital letters please,0.30151134457776363
569,make function call pipe,0.30151134457776363
567,made better think need,0.30151134457776363
464,ids point easily merge,0.30151134457776363
487,initial values come backend,0.30151134457776363
514,keep log check think,0.30151134457776363
530,languages control moved next,0.30151134457776363
535,letters please check throughout,0.30151134457776363
661,next line editable mode,0.30151134457776363
558,log check think every,0.30151134457776363
670,note one character languages,0.30151134457776363
695,one quick note one,0.30151134457776363
85,better think need discuss,0.30151134457776363
142,check throughout file correct,0.30151134457776363
97,capital letters please check,0.30151134457776363
141,check think every mouse,0.30151134457776363
57,area filled user hence,0.30151134457776363
130,character languages control moved,0.30151134457776363
693,one character languages control,0.30151134457776363
673,notes comment beyond line,0.30151134457776363
124,changes translated files back,0.30151134457776363
161,code one quick note,0.30151134457776363
95,called make function call,0.30151134457776363
115,change localization resource ids,0.30151134457776363
152,clearer roughly still understand,0.30151134457776363
158,code fine change localization,0.30151134457776363
393,follow process defined pull,0.28867513459481287
1176,warning limit something like,0.28867513459481287
394,followed ui ids please,0.28867513459481287
1166,version zip whereas want,0.28867513459481287
94,call decide display dynamically,0.28867513459481287
388,flat structure uilibuilib version,0.28867513459481287
407,generic dataset possibly outdated,0.28867513459481287
1171,want complex structure uilibversionuilib,0.28867513459481287
172,column many items would,0.28867513459481287
67,avoid mentioning tooltip position,0.28867513459481287
1192,whereas want complex structure,0.28867513459481287
455,httpstfsemeataphilipscomtfstpcregionradoncgititerativedesignpullrequest overview localization clarify,0.28867513459481287
462,ids maintained top list,0.28867513459481287
463,ids please move new,0.28867513459481287
485,infra localization ids maintained,0.28867513459481287
1210,would drop type text,0.28867513459481287
849,request httpstfsemeataphilipscomtfstpcregionradoncgititerativedesignpullrequest overview localization,0.28867513459481287
506,items would drop type,0.28867513459481287
1215,would propose something generic,0.28867513459481287
544,limit something like instead,0.28867513459481287
548,list followed ui ids,0.28867513459481287
811,pull request httpstfsemeataphilipscomtfstpcregionradoncgititerativedesignpullrequest overview,0.28867513459481287
551,localization clarify states translation,0.28867513459481287
552,localization ids maintained top,0.28867513459481287
937,shown ui type add,0.28867513459481287
961,something generic dataset possibly,0.28867513459481287
106,case would propose something,0.28867513459481287
951,since column many items,0.28867513459481287
182,complex structure uilibversionuilib version,0.28867513459481287
1111,unless design call decide,0.28867513459481287
1102,uilibuilib version zip whereas,0.28867513459481287
1098,ui type add anything,0.28867513459481287
190,configured warning limit something,0.28867513459481287
1091,ui ids please move,0.28867513459481287
1087,type text shown ui,0.28867513459481287
146,clarify states translation units,0.28867513459481287
226,could avoid mentioning tooltip,0.28867513459481287
237,create flat structure uilibuilib,0.28867513459481287
238,criteria since column many,0.28867513459481287
1063,top list followed ui,0.28867513459481287
1062,tooltip position explicitly unless,0.28867513459481287
250,dataset possibly outdated older,0.28867513459481287
258,decide display dynamically based,0.28867513459481287
261,defined pull request httpstfsemeataphilipscomtfstpcregionradoncgititerativedesignpullrequest,0.28867513459481287
1034,text shown ui type,0.28867513459481287
265,design call decide display,0.28867513459481287
284,display dynamically based available,0.28867513459481287
296,doesnt product create flat,0.28867513459481287
305,drop type text shown,0.28867513459481287
310,dynamically based available position,0.28867513459481287
987,structure uilibversionuilib version zip,0.28867513459481287
986,structure uilibuilib version zip,0.28867513459481287
334,entries problem follow process,0.28867513459481287
341,evaluation criteria since column,0.28867513459481287
355,explicitly unless design call,0.28867513459481287
700,outdated older configured warning,0.28867513459481287
1237,zip whereas want complex,0.28867513459481287
790,problem follow process defined,0.28867513459481287
655,new entries top accordingly,0.28867513459481287
794,product create flat structure,0.28867513459481287
592,mentioning tooltip position explicitly,0.28867513459481287
654,new entries problem follow,0.28867513459481287
767,position explicitly unless design,0.28867513459481287
616,move new entries top,0.28867513459481287
702,overview localization clarify states,0.28867513459481287
573,many items would drop,0.28867513459481287
756,please move new entries,0.28867513459481287
568,maintained top list followed,0.28867513459481287
798,propose something generic dataset,0.28867513459481287
691,older configured warning limit,0.28867513459481287
774,possibly outdated older configured,0.28867513459481287
792,process defined pull request,0.28867513459481287
71,backlog item cleanup duplicate,0.2773500981126146
353,expecting design change solve,0.2773500981126146
566,low priority yes shall,0.2773500981126146
497,inuiaboutscreenversioninfo like version information,0.2773500981126146
1114,update inuiaboutscreenversioninfo like version,0.2773500981126146
207,contextuallabel hidecolumn moved separate,0.2773500981126146
473,impact dont check done,0.2773500981126146
958,small design change required,0.2773500981126146
483,information unavailable expecting design,0.2773500981126146
1170,view impact dont check,0.2773500981126146
788,priority yes shall refrain,0.2773500981126146
861,required would update inuiaboutscreenversioninfo,0.2773500981126146
495,interface future might need,0.2773500981126146
620,moved separate interface future,0.2773500981126146
591,mentioned backlog item cleanup,0.2773500981126146
664,ng model need localize,0.2773500981126146
266,design change required would,0.2773500981126146
1109,uniquekey uiidentificationkey contextuallabel hidecolumn,0.2773500981126146
185,components system save entered,0.2773500981126146
1121,use config child tables,0.2773500981126146
167,codefir think mentioned backlog,0.2773500981126146
926,separate interface future might,0.2773500981126146
1104,unavailable expecting design change,0.2773500981126146
148,cleanup duplicate entries low,0.2773500981126146
187,configurable components system save,0.2773500981126146
892,save entered data directly,0.2773500981126146
136,check done configurable components,0.2773500981126146
116,change required would update,0.2773500981126146
186,config child tables well,0.2773500981126146
932,shall refrain reviewinglooking duplicate,0.2773500981126146
1164,version information unavailable expecting,0.2773500981126146
1101,uiidentificationkey contextuallabel hidecolumn moved,0.2773500981126146
442,hidecolumn moved separate interface,0.2773500981126146
404,future might need use,0.2773500981126146
608,model need localize view,0.2773500981126146
797,properties uniquekey uiidentificationkey contextuallabel,0.2773500981126146
1002,system save entered data,0.2773500981126146
644,need use config child,0.2773500981126146
308,duplicate entries low priority,0.2773500981126146
1225,would update inuiaboutscreenversioninfo like,0.2773500981126146
1047,think mentioned backlog item,0.2773500981126146
540,like version information unavailable,0.2773500981126146
298,done configurable components system,0.2773500981126146
837,refrain reviewinglooking duplicate elements,0.2773500981126146
300,dont check done configurable,0.2773500981126146
505,item cleanup duplicate entries,0.2773500981126146
599,might need use config,0.2773500981126146
333,entries low priority yes,0.2773500981126146
640,need localize view impact,0.2773500981126146
555,localize view impact dont,0.2773500981126146
1235,yes shall refrain reviewinglooking,0.2773500981126146
267,design change solve problem,0.2773500981126146
438,hard say point likely,0.2672612419124244
541,likely something tools might,0.2672612419124244
821,rather undefined also weve,0.2672612419124244
384,first batch arrives make,0.2672612419124244
543,limit place say mb,0.2672612419124244
434,guess think fair enough,0.2672612419124244
1105,undefined also weve already,0.2672612419124244
1221,would still refrain first,0.2672612419124244
675,notice would still refrain,0.2672612419124244
583,mb guess think fair,0.2672612419124244
902,say point likely something,0.2672612419124244
901,say mb guess think,0.2672612419124244
29,already file size limit,0.2672612419124244
1190,weve already file size,0.2672612419124244
836,refrain first batch arrives,0.2672612419124244
689,okay rather undefined also,0.2672612419124244
600,might notice would still,0.2672612419124244
963,something tools might notice,0.2672612419124244
977,still refrain first batch,0.2672612419124244
765,point likely something tools,0.2672612419124244
60,arrives make neccessary changes,0.2672612419124244
743,place say mb guess,0.2672612419124244
957,size limit place say,0.2672612419124244
467,im okay rather undefined,0.2672612419124244
74,batch arrives make neccessary,0.2672612419124244
374,file size limit place,0.2672612419124244
1061,tools might notice would,0.2672612419124244
40,also weve already file,0.2672612419124244
955,since translations already sent,0.2581988897471611
916,selected belong study different,0.2581988897471611
1073,translations already sent agency,0.2581988897471611
276,different series within study,0.2581988897471611
1096,ui segment also come,0.2581988897471611
921,sent agency add new,0.2581988897471611
1040,texts end ui segment,0.2581988897471611
985,structure selected belong study,0.2581988897471611
989,study scenario valid current,0.2581988897471611
596,message hold good scenario,0.2581988897471611
929,series within study scenario,0.2581988897471611
329,end ui segment also,0.2581988897471611
242,current message hold good,0.2581988897471611
988,study different series within,0.2581988897471611
659,new texts codefir code,0.2581988897471611
915,segment also come know,0.2581988897471611
1152,valid current message hold,0.2581988897471611
79,belong study different series,0.2581988897471611
13,add new texts end,0.2581988897471611
888,rt structure selected belong,0.2581988897471611
21,agency add new texts,0.2581988897471611
1194,within study scenario valid,0.2581988897471611
166,codefir rt structure selected,0.2581988897471611
30,already sent agency add,0.2581988897471611
446,hold good scenario well,0.2581988897471611
34,also come know new,0.2581988897471611
905,scenario valid current message,0.2581988897471611
520,know new texts codefir,0.2581988897471611
660,new texts end ui,0.2581988897471611
174,come know new texts,0.2581988897471611
1181,way determine ones added,0.25
295,doesnt built way determine,0.25
16,added batch sent approved,0.25
486,infra side ui lib,0.25
1231,xliff doesnt built way,0.25
1182,way determine texts sent,0.25
75,batch sent approved attribute,0.25
206,contextsensitive version need work,0.25
351,exists easy way determine,0.25
1043,texts sent processing exists,0.25
697,ones added batch sent,0.25
224,correctly work covered story,0.25
92,built way determine texts,0.25
1198,work infra side ui,0.25
645,need work infra side,0.25
537,lib map parameters correctly,0.25
312,easy way determine ones,0.25
793,processing exists easy way,0.25
1093,ui lib map parameters,0.25
1053,tied ui ui shows,0.25
712,parameters tied ui ui,0.25
711,parameters correctly work covered,0.25
1099,ui ui shows contextsensitive,0.25
1165,version need work infra,0.25
939,shows contextsensitive version need,0.25
1097,ui shows contextsensitive version,0.25
941,side ui lib map,0.25
271,determine ones added batch,0.25
922,sent approved attribute removed,0.25
923,sent processing exists easy,0.25
272,determine texts sent processing,0.25
575,map parameters correctly work,0.25
49,appear first time page,0.24253562503633297
1068,translated text saved free,0.24253562503633297
324,enabled displaying date time,0.24253562503633297
1033,text saved free input,0.24253562503633297
1106,understand correctly based configured,0.24253562503633297
367,fields namely start treatment,0.24253562503633297
1065,translated data appear first,0.24253562503633297
253,date format time display,0.24253562503633297
396,format time display calendar,0.24253562503633297
745,places display date format,0.24253562503633297
705,page load translated text,0.24253562503633297
529,language translated data appear,0.24253562503633297
251,date fields enabled displaying,0.24253562503633297
1057,time places display date,0.24253562503633297
1056,time page load translated,0.24253562503633297
1054,time display calendar controls,0.24253562503633297
252,date fields namely start,0.24253562503633297
897,saved free input boxes,0.24253562503633297
488,input boxes textbox textarea,0.24253562503633297
1080,treatment simulation date fields,0.24253562503633297
366,fields enabled displaying date,0.24253562503633297
631,namely start treatment simulation,0.24253562503633297
287,displaying date time places,0.24253562503633297
189,configured language translated data,0.24253562503633297
256,date time places display,0.24253562503633297
248,data appear first time,0.24253562503633297
974,start treatment simulation date,0.24253562503633297
222,correctly based configured language,0.24253562503633297
72,based configured language translated,0.24253562503633297
549,load translated text saved,0.24253562503633297
283,display date format time,0.24253562503633297
398,free input boxes textbox,0.24253562503633297
385,first time page load,0.24253562503633297
945,simulation date fields enabled,0.24253562503633297
36,also display translated text,0.2357022603955158
1228,wrap solve issue break,0.2357022603955158
1233,yes confirm jaakko ok,0.2357022603955158
7,add count done assert,0.2357022603955158
642,need provide suppression trend,0.2357022603955158
1223,would suggest recheck save,0.2357022603955158
733,pick pipe referred psharedmodule,0.2357022603955158
247,cut word push next,0.2357022603955158
39,also psharedpipesmodule remove importing,0.2357022603955158
732,pick pipe also psharedpipesmodule,0.2357022603955158
662,next line encountered situation,0.2357022603955158
168,coe submission need provide,0.2357022603955158
726,per quarter add count,0.2357022603955158
1157,values also display translated,0.2357022603955158
714,part dropdown values also,0.2357022603955158
1169,view better move pick,0.2357022603955158
1172,want keep ts suppressions,0.2357022603955158
738,pipe also psharedpipesmodule remove,0.2357022603955158
88,break word might cut,0.2357022603955158
191,confirm jaakko ok break,0.2357022603955158
685,ok break word wrap,0.2357022603955158
1085,ts suppressions minimal possible,0.2357022603955158
84,better move pick pipe,0.2357022603955158
1082,trend per quarter add,0.2357022603955158
740,pipe pick pipe referred,0.2357022603955158
741,pipe referred psharedmodule pprimarydatasetforrtmodulets,0.2357022603955158
70,back ids model db,0.2357022603955158
1195,word might cut word,0.2357022603955158
1196,word push next line,0.2357022603955158
1197,word wrap solve issue,0.2357022603955158
235,count done assert ways,0.2357022603955158
55,approved would suggest recheck,0.2357022603955158
1067,translated text save back,0.2357022603955158
47,apart isdate pipe pick,0.2357022603955158
1032,text save back ids,0.2357022603955158
802,provide suppression trend per,0.2357022603955158
376,files approved would suggest,0.2357022603955158
834,referred psharedmodule pprimarydatasetforrtmodulets view,0.2357022603955158
993,suggest recheck save part,0.2357022603955158
990,submission need provide suppression,0.2357022603955158
474,importing psharedmodule quite huge,0.2357022603955158
604,minimal possible every coe,0.2357022603955158
325,encountered situation yes confirm,0.2357022603955158
344,every coe submission need,0.2357022603955158
598,might cut word push,0.2357022603955158
896,save part dropdown values,0.2357022603955158
507,jaakko ok break word,0.2357022603955158
960,solve issue break word,0.2357022603955158
956,situation yes confirm jaakko,0.2357022603955158
997,suppressions minimal possible every,0.2357022603955158
817,quarter add count done,0.2357022603955158
891,save back ids model,0.2357022603955158
545,line encountered situation yes,0.2357022603955158
771,possible every coe submission,0.2357022603955158
791,problem pr httpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest files,0.2357022603955158
775,pprimarydatasetforrtmodulets view better move,0.2357022603955158
454,httpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest files approved would,0.2357022603955158
777,pr httpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest files approved,0.2357022603955158
405,generally want keep ts,0.2357022603955158
831,recheck save part dropdown,0.2357022603955158
996,suppression trend per quarter,0.2357022603955158
815,push next line encountered,0.2357022603955158
307,dropdown values also display,0.2357022603955158
503,issue break word might,0.2357022603955158
286,display translated text save,0.2357022603955158
807,psharedpipesmodule remove importing psharedmodule,0.2357022603955158
515,keep ts suppressions minimal,0.2357022603955158
842,remove importing psharedmodule quite,0.2357022603955158
806,psharedmodule quite huge module,0.2357022603955158
805,psharedmodule pprimarydatasetforrtmodulets view better,0.2357022603955158
617,move pick pipe also,0.2357022603955158
502,isdate pipe pick pipe,0.2357022603955158
63,associated already taken care,0.22941573387056174
100,care pr kindly ignore,0.22941573387056174
31,already taken care pr,0.22941573387056174
458,id back guess changed,0.22941573387056174
1131,used green roi color,0.22941573387056174
154,code code need solution,0.22941573387056174
934,show english saved previously,0.22941573387056174
587,mention aligned roi colors,0.22941573387056174
1037,text used green roi,0.22941573387056174
625,name associated already taken,0.22941573387056174
395,format required display localized,0.22941573387056174
823,readable format required display,0.22941573387056174
38,also maybe good mention,0.22941573387056174
556,localized color name associated,0.22941573387056174
431,guess changed case user,0.22941573387056174
426,green roi color text,0.22941573387056174
169,color name associated already,0.22941573387056174
160,code need solution generic,0.22941573387056174
170,color text aligned color,0.22941573387056174
171,colors pinnacle something like,0.22941573387056174
420,good mention aligned roi,0.22941573387056174
99,capital purpose also maybe,0.22941573387056174
778,pr kindly ignore add,0.22941573387056174
2,activity following work item,0.22941573387056174
1024,text aligned color pinnacle,0.22941573387056174
582,maybe good mention aligned,0.22941573387056174
539,like text used green,0.22941573387056174
285,display localized color name,0.22941573387056174
456,human readable format required,0.22941573387056174
894,save id back guess,0.22941573387056174
898,saved previously code code,0.22941573387056174
528,language subsequent page loads,0.22941573387056174
23,aligned color pinnacle colors,0.22941573387056174
117,changed case user changes,0.22941573387056174
121,changes language subsequent page,0.22941573387056174
883,roi colors pinnacle something,0.22941573387056174
991,subsequent page loads show,0.22941573387056174
643,need solution generic problem,0.22941573387056174
14,add task activity following,0.22941573387056174
1006,taken care pr kindly,0.22941573387056174
550,loads show english saved,0.22941573387056174
331,english saved previously code,0.22941573387056174
812,purpose also maybe good,0.22941573387056174
882,roi color text aligned,0.22941573387056174
786,previously code code need,0.22941573387056174
706,page loads show english,0.22941573387056174
1009,task activity following work,0.22941573387056174
858,required display localized color,0.22941573387056174
518,kindly ignore add task,0.22941573387056174
69,back guess changed case,0.22941573387056174
962,something like text used,0.22941573387056174
1141,user changes language subsequent,0.22941573387056174
25,aligned roi colors pinnacle,0.22941573387056174
953,since human readable format,0.22941573387056174
465,ignore add task activity,0.22941573387056174
103,case user changes language,0.22941573387056174
737,pinnacle something like text,0.22941573387056174
123,changes push original files,0.22360679774997896
450,however logical separation empty,0.22360679774997896
120,changes iptabmenucomponentts iptabmenucomponentspects files,0.22360679774997896
886,row still okay revert,0.22360679774997896
500,iptabmenucomponentspects files except empty,0.22360679774997896
976,still okay revert changes,0.22360679774997896
871,revert changes push original,0.22360679774997896
321,empty row deletion however,0.22360679774997896
561,logical separation empty row,0.22360679774997896
350,except empty row deletion,0.22360679774997896
816,push original files asis,0.22360679774997896
302,dont see changes iptabmenucomponentts,0.22360679774997896
690,okay revert changes push,0.22360679774997896
885,row deletion however logical,0.22360679774997896
377,files except empty row,0.22360679774997896
262,deletion however logical separation,0.22360679774997896
927,separation empty row still,0.22360679774997896
501,iptabmenucomponentts iptabmenucomponentspects files except,0.22360679774997896
908,see changes iptabmenucomponentts iptabmenucomponentspects,0.22360679774997896
322,empty row still okay,0.22360679774997896
73,baseospostfix example httpstfsemeataphilipscomtfstpcregionradoncgitimageplantestservice path,0.21821789023599236
291,dockerfile next time nohotstart,0.21821789023599236
246,customize dockerfile via baseospostfix,0.21821789023599236
512,keep dockerfile next time,0.21821789023599236
292,dockerfile via baseospostfix example,0.21821789023599236
998,sure jenkinsfilekeep also keep,0.21821789023599236
1055,time nohotstart run proper,0.21821789023599236
890,run proper way customize,0.21821789023599236
663,next time nohotstart run,0.21821789023599236
1180,way customize dockerfile via,0.21821789023599236
718,path fdevelop fjenkins fbaseospostfix,0.21821789023599236
796,proper way customize dockerfile,0.21821789023599236
37,also keep dockerfile next,0.21821789023599236
349,example httpstfsemeataphilipscomtfstpcregionradoncgitimageplantestservice path fdevelop,0.21821789023599236
362,fdevelop fjenkins fbaseospostfix version,0.21821789023599236
468,im sure jenkinsfilekeep also,0.21821789023599236
1168,via baseospostfix example httpstfsemeataphilipscomtfstpcregionradoncgitimageplantestservice,0.21821789023599236
453,httpstfsemeataphilipscomtfstpcregionradoncgitimageplantestservice path fdevelop fjenkins,0.21821789023599236
667,nohotstart run proper way,0.21821789023599236
387,fjenkins fbaseospostfix version gbintegration,0.21821789023599236
509,jenkinsfilekeep also keep dockerfile,0.21821789023599236
1029,text ct simulation date,0.20412414523193148
950,simulation types mri petct,0.20412414523193148
948,simulation similar simulation types,0.20412414523193148
1035,text simulation date picker,0.20412414523193148
1041,texts label text ct,0.20412414523193148
255,date picker component label,0.20412414523193148
254,date picker component ct,0.20412414523193148
241,ct simulation similar simulation,0.20412414523193148
240,ct simulation date picker,0.20412414523193148
1088,types mri petct obviously,0.20412414523193148
196,consider changing note texts,0.20412414523193148
184,component label text simulation,0.20412414523193148
943,similar simulation types mri,0.20412414523193148
735,picker component label text,0.20412414523193148
183,component ct simulation similar,0.20412414523193148
734,picker component ct simulation,0.20412414523193148
672,note texts label text,0.20412414523193148
525,label text simulation date,0.20412414523193148
128,changing note texts label,0.20412414523193148
524,label text ct simulation,0.20412414523193148
517,key logic would translated,0.19245008972987523
1219,would shown fly changes,0.19245008972987523
1224,would translated text would,0.19245008972987523
559,logic would translated text,0.19245008972987523
61,asis changes user key,0.19245008972987523
665,ngmodel unless user modify,0.19245008972987523
1112,unless user modify data,0.19245008972987523
1145,user save entered text,0.19245008972987523
936,shown fly changes ngmodel,0.19245008972987523
390,fly changes ngmodel unless,0.19245008972987523
332,entered text asis changes,0.19245008972987523
425,got chance look behavior,0.19245008972987523
1069,translated text would shown,0.19245008972987523
159,code got chance look,0.19245008972987523
895,save id changes user,0.19245008972987523
893,save entered text asis,0.19245008972987523
1143,user key logic would,0.19245008972987523
1144,user modify data resolving,0.19245008972987523
127,changes user save entered,0.19245008972987523
126,changes user key logic,0.19245008972987523
111,chance look behavior save,0.19245008972987523
77,behavior save id changes,0.19245008972987523
563,look behavior save id,0.19245008972987523
459,id changes user save,0.19245008972987523
1027,text asis changes user,0.19245008972987523
122,changes ngmodel unless user,0.19245008972987523
1038,text would shown fly,0.19245008972987523
1045,think correct way sounds,0.1889822365046136
607,mistake would empty object,0.1889822365046136
317,empty object contained every,0.1889822365046136
320,empty object would require,0.1889822365046136
979,still think correct way,0.1889822365046136
343,ever object selected since,0.1889822365046136
202,contains empty object still,0.1889822365046136
220,correct way sounds logical,0.1889822365046136
964,sounds logical empty object,0.1889822365046136
318,empty object still think,0.1889822365046136
1083,true would configure rule,0.1889822365046136
1185,way sounds logical empty,0.1889822365046136
952,since every object contains,0.1889822365046136
188,configure rule mistake would,0.1889822365046136
560,logical empty object contained,0.1889822365046136
1217,would require rationale ever,0.1889822365046136
822,rationale ever object selected,0.1889822365046136
917,selected since every object,0.1889822365046136
857,require rationale ever object,0.1889822365046136
1211,would empty object would,0.1889822365046136
1208,would configure rule mistake,0.1889822365046136
677,object contained every object,0.1889822365046136
889,rule mistake would empty,0.1889822365046136
678,object contains empty object,0.1889822365046136
679,object selected since every,0.1889822365046136
680,object still think correct,0.1889822365046136
682,object would require rationale,0.1889822365046136
346,every object contains empty,0.1889822365046136
