,Comment1,rank
387,mark one input property,0.22360679774997902
421,multiple given pace mark,0.22360679774997902
197,dynamic component used child,0.22360679774997902
200,ee testing unique dynamic,0.22360679774997902
331,input property default assign,0.22360679774997902
705,used child component multiple,0.22360679774997902
320,id future ee testing,0.22360679774997902
644,testing unique dynamic component,0.22360679774997902
525,property default assign name,0.22360679774997902
385,mark id future ee,0.22360679774997902
291,given pace mark one,0.22360679774997902
747,yes changes xlf file,0.18540071400863115
23,added tracker sheethttpsteamsmicrosoftcomlfilefeeedacbbacbacfe tenantid,0.18540071400863115
745,xlf file added tracker,0.18540071400863115
232,file added tracker sheethttpsteamsmicrosoftcomlfilefeeedacbbacbacfe,0.18540071400863115
83,changes xlf file added,0.18540071400863115
180,discussed added change tracker,0.16419444355778257
79,change tracker sheethttpsteamsmicrosoftcomlfilefeeedacbbacbacfe tenantid,0.16419444355778257
295,groupid edcfceddb unicorn teams,0.16419444355778257
555,resolving comment approving pr,0.16419444355778257
92,code code discussed added,0.16419444355778257
94,code discussed added change,0.16419444355778257
681,unicorn teams thus resolving,0.16419444355778257
638,teams thus resolving comment,0.16419444355778257
109,comment approving pr thank,0.16419444355778257
651,threadskype groupid edcfceddb unicorn,0.16419444355778257
199,edcfceddb unicorn teams thus,0.16419444355778257
19,added change tracker sheethttpsteamsmicrosoftcomlfilefeeedacbbacbacfe,0.16419444355778257
652,thus resolving comment approving,0.16419444355778257
