,Comment1,rank
440,message user needs part,0.2581988897471611
514,one predefined groups valid,0.2581988897471611
493,needs part one predefined,0.2581988897471611
455,mouse events instead use,0.2581988897471611
339,instead use pipe triggers,0.2581988897471611
724,still show login failure,0.2581988897471611
835,use pipe triggers input,0.2581988897471611
576,predefined groups valid user,0.2581988897471611
277,gets triggered many times,0.2581988897471611
583,priority items couldnt pick,0.2581988897471611
283,good consider development phase,0.2581988897471611
62,avoid using function calls,0.2581988897471611
846,user needs part one,0.2581988897471611
847,user part groups still,0.2581988897471611
293,groups still show login,0.2581988897471611
294,groups valid user login,0.2581988897471611
850,using function calls html,0.2581988897471611
306,html gets triggered many,0.2581988897471611
851,using identified extensions alphabetical,0.2581988897471611
308,httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit due priority items,0.2581988897471611
354,items couldnt pick good,0.2581988897471611
315,identified extensions alphabetical sorter,0.2581988897471611
676,show login failure message,0.2581988897471611
268,function calls html gets,0.2581988897471611
87,calls html gets triggered,0.2581988897471611
245,feature httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit due priority,0.2581988897471611
553,phase using identified extensions,0.2581988897471611
219,due priority items couldnt,0.2581988897471611
554,pick good consider development,0.2581988897471611
424,many times mouse events,0.2581988897471611
558,pipe triggers input data,0.2581988897471611
559,pipeline feature httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit due,0.2581988897471611
234,events instead use pipe,0.2581988897471611
242,failure message user needs,0.2581988897471611
164,consider development phase using,0.2581988897471611
408,login failure message user,0.2581988897471611
387,like chinese korean japanese,0.25
369,korean japanese difficult address,0.25
54,asian languages like chinese,0.25
208,difficult address take backlog,0.25
786,texts would mostly asian,0.25
356,japanese difficult address take,0.25
744,take backlog capricorn also,0.25
113,chinese korean japanese difficult,0.25
454,mostly asian languages like,0.25
375,languages like chinese korean,0.25
23,address take backlog capricorn,0.25
889,would mostly asian languages,0.25
142,codefir shorter texts would,0.25
675,shorter texts would mostly,0.25
141,codefir codefir shorter texts,0.25
66,backlog capricorn also impact,0.25
35,along lines others well,0.24253562503633297
8,acr contrast agent administration,0.24253562503633297
2,abnormal acr something along,0.24253562503633297
24,administration instructions abnormal acr,0.24253562503633297
10,acr something along lines,0.24253562503633297
28,agent administration instructions abnormal,0.24253562503633297
0,abnormal acr contrast agent,0.24253562503633297
358,justification abnormal acr contrast,0.24253562503633297
169,contrast agent administration instructions,0.24253562503633297
748,target source snippets perhaps,0.24253562503633297
697,something along lines others,0.24253562503633297
341,instructions abnormal acr something,0.24253562503633297
174,contrast justification abnormal acr,0.24253562503633297
703,source snippets perhaps contrast,0.24253562503633297
695,snippets perhaps contrast justification,0.24253562503633297
410,long target source snippets,0.24253562503633297
548,perhaps contrast justification abnormal,0.24253562503633297
236,exception testing end meaningful,0.23570226039551587
33,agree testing cover scenarios,0.23570226039551587
574,positive negative exception testing,0.23570226039551587
192,data ive observed names,0.23570226039551587
449,mock data ive observed,0.23570226039551587
186,cover scenarios positive negative,0.23570226039551587
266,fsd df thus comment,0.23570226039551587
355,ive observed names like,0.23570226039551587
229,end meaningful mock data,0.23570226039551587
476,names like fsd df,0.23570226039551587
431,meaningful mock data ive,0.23570226039551587
907,yes agree testing cover,0.23570226039551587
771,testing cover scenarios positive,0.23570226039551587
495,negative exception testing end,0.23570226039551587
772,testing end meaningful mock,0.23570226039551587
655,scenarios positive negative exception,0.23570226039551587
504,observed names like fsd,0.23570226039551587
393,like fsd df thus,0.23570226039551587
426,mapping requirement want cover,0.22941573387056177
545,per unit test need,0.22941573387056177
822,unit test need separate,0.22941573387056177
871,want cover per framework,0.22941573387056177
264,framework required single verification,0.22941573387056177
862,verification step per unit,0.22941573387056177
670,separate regions proper description,0.22941573387056177
692,single verification step per,0.22941573387056177
640,required single verification step,0.22941573387056177
642,requirement want cover per,0.22941573387056177
117,code code multiple tests,0.22941573387056177
488,need separate regions proper,0.22941573387056177
540,per framework required single,0.22941573387056177
765,test need separate regions,0.22941573387056177
128,code multiple tests mapping,0.22941573387056177
185,cover per framework required,0.22941573387056177
469,multiple tests mapping requirement,0.22941573387056177
775,tests mapping requirement want,0.22941573387056177
722,step per unit test,0.22941573387056177
465,mri scan good image,0.22360679774997902
338,instance might pass test,0.22360679774997902
625,related future might test,0.22360679774997902
325,implant different justifying mri,0.22360679774997902
613,real xlf used instance,0.22360679774997902
323,image quality presence body,0.22360679774997902
490,needed even though body,0.22360679774997902
899,xlf used instance might,0.22360679774997902
345,instructions safely mri scan,0.22360679774997902
607,quality presence body implant,0.22360679774997902
463,mri needed even though,0.22360679774997902
361,justifying mri needed even,0.22360679774997902
533,pass test cases related,0.22360679774997902
578,presence body implant different,0.22360679774997902
534,passing changes test cases,0.22360679774997902
446,might test cases inline,0.22360679774997902
444,might pass test cases,0.22360679774997902
443,might contain instructions safely,0.22360679774997902
167,contain instructions safely mri,0.22360679774997902
653,scan good image quality,0.22360679774997902
233,even though body implant,0.22360679774997902
207,different justifying mri needed,0.22360679774997902
246,field might contain instructions,0.22360679774997902
95,cases inline elements plan,0.22360679774997902
760,test cases inline elements,0.22360679774997902
97,cases related future might,0.22360679774997902
761,test cases real xlf,0.22360679774997902
762,test cases related future,0.22360679774997902
96,cases real xlf used,0.22360679774997902
841,used instance might pass,0.22360679774997902
181,correct field might contain,0.22360679774997902
77,body implant different justifying,0.22360679774997902
273,future might test cases,0.22360679774997902
824,unit tests passing changes,0.22360679774997902
108,changes test cases real,0.22360679774997902
284,good image quality presence,0.22360679774997902
237,existing unit tests passing,0.22360679774997902
777,tests passing changes test,0.22360679774997902
651,safely mri scan good,0.22360679774997902
741,sure correct field might,0.22360679774997902
231,enum naming conventionhttpfirvatayrmstfsmrtherapycollectionmrtherapywikiwikismrtherapywiki pagepath,0.21821789023599242
134,code review guidelines wikiversion,0.21821789023599242
750,team wiki fui code,0.21821789023599242
525,pagepath fmr therapy tfs,0.21821789023599242
524,pageid ie use pascalcase,0.21821789023599242
478,naming conventionhttpfirvatayrmstfsmrtherapycollectionmrtherapywikiwikismrtherapywiki pagepath fmr,0.21821789023599242
176,conventionhttpfirvatayrmstfsmrtherapycollectionmrtherapywikiwikismrtherapywiki pagepath fmr therapy,0.21821789023599242
789,therapy tfs wiki funicorn,0.21821789023599242
788,tfs wiki funicorn team,0.21821789023599242
296,guidelines wikiversion gbwikimaster pageid,0.21821789023599242
648,review guidelines wikiversion gbwikimaster,0.21821789023599242
878,wikiversion gbwikimaster pageid ie,0.21821789023599242
274,gbwikimaster pageid ie use,0.21821789023599242
267,fui code review guidelines,0.21821789023599242
258,fmr therapy tfs wiki,0.21821789023599242
272,funicorn team wiki fui,0.21821789023599242
260,follow enum naming conventionhttpfirvatayrmstfsmrtherapycollectionmrtherapywikiwikismrtherapywiki,0.21821789023599242
834,use pascalcase enum member,0.21821789023599242
876,wiki fui code review,0.21821789023599242
319,ie use pascalcase enum,0.21821789023599242
877,wiki funicorn team wiki,0.21821789023599242
626,relevant changes recommended provide,0.21320071635561047
615,recommended provide mock data,0.21320071635561047
182,could please make necessary,0.21320071635561047
162,config files like fakeschedulinglink,0.21320071635561047
44,anything close real data,0.21320071635561047
12,actual config files like,0.21320071635561047
611,real data could please,0.21320071635561047
480,necessary updates mock data,0.21320071635561047
680,similar defined actual config,0.21320071635561047
243,fakeschedulinglink anything close real,0.21320071635561047
450,mock data similar defined,0.21320071635561047
191,data could please make,0.21320071635561047
193,data similar defined actual,0.21320071635561047
115,close real data could,0.21320071635561047
445,might relevant changes recommended,0.21320071635561047
251,files like fakeschedulinglink anything,0.21320071635561047
200,defined actual config files,0.21320071635561047
594,provide mock data similar,0.21320071635561047
392,like fakeschedulinglink anything close,0.21320071635561047
107,changes recommended provide mock,0.21320071635561047
420,make necessary updates mock,0.21320071635561047
569,please make necessary updates,0.21320071635561047
